name,image,category,sub_category,sub_category_id
"Luna Lip Moisturizer Kiwi, 3.5 Gm",https://www.yodawy.com/wp-content/uploads/2021/02/267032-350x350.jpg,Skin Care,Lip Care,11
"Luna Lip Moisturizer Rose, 3.5 Gm",https://www.yodawy.com/wp-content/uploads/2020/12/261949-350x350.jpg,Skin Care,Lip Care,11
"Luna Lip Moisturizer Vanilla, 4Gm",https://www.yodawy.com/wp-content/uploads/2020/12/6221039305490-350x350.jpg,Skin Care,Lip Care,11
Nefertari  Natural Lip Balm in wood box,https://www.yodawy.com/wp-content/uploads/2020/12/6223003832346.jpg,Skin Care,Lip Care,11
"Neutrogena Lip Moisturizer, Spf15",https://www.yodawy.com/wp-content/uploads/2020/12/279713.jpg,Skin Care,Lip Care,11
"Palmers Dark Chocolate And Cherry Lip Balm, 4Gm",https://www.yodawy.com/wp-content/uploads/2021/02/10181042287-350x350.jpg,Skin Care,Lip Care,11
Palmers Dark Chocolate And Mint Lip Balm,https://www.yodawy.com/wp-content/uploads/2021/02/10181042270-350x350.jpg,Skin Care,Lip Care,11
Palmers Lip Balm With  Cocoa Butter Formula,https://www.yodawy.com/wp-content/uploads/2021/02/1018189-350x350.jpg,Skin Care,Lip Care,11
"Straline Lip Balm,5 Gm",https://www.yodawy.com/wp-content/uploads/2020/12/2705540-274x350.jpg,Skin Care,Lip Care,11
"Topicrem Ultra Moisturizing Lip Balm, 4.7Gm",https://www.yodawy.com/wp-content/uploads/2020/12/3700281702446.jpg,Skin Care,Lip Care,11
"Algotherm Bb Marine Cream Eye Contour, 15Ml",https://www.yodawy.com/wp-content/uploads/2021/02/3273819211067-152x350.jpg,Skin Care,Makeup,12
"Algotherm Comfort Cleansing Milk, 200Ml",https://www.yodawy.com/wp-content/uploads/2021/02/3273819210138-350x350.jpg,Skin Care,Makeup,12
"Algotherm Comfort Micellar Water, 200Ml",https://www.yodawy.com/wp-content/uploads/2021/02/3273819210084-350x350.jpg,Skin Care,Makeup,12
"Algotherm Eye Make-Up Remover Lotion, 100Ml",https://www.yodawy.com/wp-content/uploads/2021/02/3273819211050-350x350.png,Skin Care,Makeup,12
"Alluxe Biotin Volumizing  Lash Serum- 0.24, 7 Ml",https://www.yodawy.com/wp-content/uploads/2020/12/2705030-350x350.jpg,Skin Care,Makeup,12
"Amanda Bold Kajal Kohl Pencil, Shade: Black",https://www.yodawy.com/wp-content/uploads/2020/12/2704237.jpg,Skin Care,Makeup,12
"Amanda Matte Dipliner, Shade: Black",https://www.yodawy.com/wp-content/uploads/2020/12/2704247-350x350.jpg,Skin Care,Makeup,12
"Amanda Milano Dipliner, Shade: Black",https://www.yodawy.com/wp-content/uploads/2020/12/2704252-350x350.jpg,Skin Care,Makeup,12
"Amanda Permanent Waterproof Eye Liner, Shade: Black (01)",https://www.yodawy.com/wp-content/uploads/2020/12/2704245-350x350.jpg,Skin Care,Makeup,12
"Amanda Soft Eyeliner Pencil, Shade: Turquoise (05)",https://www.yodawy.com/wp-content/uploads/2021/02/284599-254x350.jpg,Skin Care,Makeup,12
"Anivagene Eyelash Serum, 10Ml",https://www.yodawy.com/wp-content/uploads/2020/12/8053670940451-350x350.png,Skin Care,Makeup,12
"Ardell 3D Faux Mink Lashes, 852",https://www.yodawy.com/wp-content/uploads/2020/12/74764674487-350x350.jpg,Skin Care,Makeup,12
Ardell Double Up Black /205,https://www.yodawy.com/wp-content/uploads/2020/12/74764471185-350x284.jpg,Skin Care,Makeup,12
Ardell Double Up Black /206,https://www.yodawy.com/wp-content/uploads/2020/12/74764471192.jpg,Skin Care,Makeup,12
Ardell Double Up Lashes Top & Bottom,https://www.yodawy.com/wp-content/uploads/2020/12/74764619129-350x350.png,Skin Care,Makeup,12
Ardell Duralash Flare Mini Black Individual Lashes,https://www.yodawy.com/wp-content/uploads/2020/12/74764305107-350x350.jpeg,Skin Care,Makeup,12
"Ardell Eyelash 5Pack+Applicator,105",https://www.yodawy.com/wp-content/uploads/2020/12/74764689856-350x350.jpg,Skin Care,Makeup,12
Ardell Eyelash Twin Pack Black Wispies,https://www.yodawy.com/wp-content/uploads/2020/12/74764614247.jpg,Skin Care,Makeup,12
"Ardell Eyelash Twin Pack Black, 601",https://www.yodawy.com/wp-content/uploads/2020/12/74764680785-350x350.jpeg,Skin Care,Makeup,12
"Ardell Eyelash, Twin Pack, 101 - Demi Black",https://www.yodawy.com/wp-content/uploads/2020/12/74764617712.jpg,Skin Care,Makeup,12
"Ardell Fashion Glamour Lashes, 103 - Black",https://www.yodawy.com/wp-content/uploads/2020/12/74764603104.jpg,Skin Care,Makeup,12
Ardell Fashion Lashes Black /114,https://www.yodawy.com/wp-content/uploads/2020/12/74764614100-350x350.jpg,Skin Care,Makeup,12
Ardell Fashion Lashes Black /116,https://www.yodawy.com/wp-content/uploads/2020/12/74764616104-350x350.jpg,Skin Care,Makeup,12
Ardell Fashion Lashes Black /117,https://www.yodawy.com/wp-content/uploads/2020/12/74764617101-350x273.jpg,Skin Care,Makeup,12
Ardell Fashion Lashes Black /123,https://www.yodawy.com/wp-content/uploads/2020/12/74764623102-350x350.jpg,Skin Care,Makeup,12
Ardell Fashion Lashes Black /124,https://www.yodawy.com/wp-content/uploads/2020/12/74764624109.jpg,Skin Care,Makeup,12
"Ardell Fashion Lashes Demi, Black /101",https://www.yodawy.com/wp-content/uploads/2020/12/74764601100-350x350.jpg,Skin Care,Makeup,12
"Ardell Fashion Lashes, 105 - Black",https://www.yodawy.com/wp-content/uploads/2020/12/74764605108-350x350.jpg,Skin Care,Makeup,12
Ardell Fashion Starter Kit Black /105,https://www.yodawy.com/wp-content/uploads/2020/12/74764600837-350x350.jpg,Skin Care,Makeup,12
Ardell Glamour Lashes Black /111,https://www.yodawy.com/wp-content/uploads/2020/12/74764611109.jpg,Skin Care,Makeup,12
Ardell Glamour Lashes Black /115,https://www.yodawy.com/wp-content/uploads/2020/12/74764615107-350x350.jpg,Skin Care,Makeup,12
Ardell Glamour Lashes Black /118,https://www.yodawy.com/wp-content/uploads/2020/12/74764618108-350x304.jpg,Skin Care,Makeup,12
"Ardell Lash Adhesive For Strip Lashes, Clear, 3.5 GM",https://www.yodawy.com/wp-content/uploads/2020/12/74764680259-350x350.jpg,Skin Care,Makeup,12
"Ardell Lash Adhesive For Strip Lashes, Dark 3.5 Gm",https://www.yodawy.com/wp-content/uploads/2020/12/74764680266-350x329.jpg,Skin Care,Makeup,12
Ardell Magnetic Eye Lashes Wispies,https://www.yodawy.com/wp-content/uploads/2020/12/74764704603-350x350.jpg,Skin Care,Makeup,12
"Ardell Magnetic Lash Accents, 003",https://www.yodawy.com/wp-content/uploads/2020/12/74764704610-350x350.jpeg,Skin Care,Makeup,12
Ardell Magnetic Lash Applicator,https://www.yodawy.com/wp-content/uploads/2020/12/74764711434-350x350.jpg,Skin Care,Makeup,12
"Ardell Magnetic Lash Pre Cut, 110",https://www.yodawy.com/wp-content/uploads/2020/12/74764704733-350x350.jpg,Skin Care,Makeup,12
Ardell Magnetic Lashes Pre-Cut Demi Wispies,https://www.yodawy.com/wp-content/uploads/2020/12/74764704719.jpg,Skin Care,Makeup,12
"Ardell Magnetic Lashes, 105",https://www.yodawy.com/wp-content/uploads/2020/12/74764704580.jpg,Skin Care,Makeup,12
"Ardell Magnetic Lashes, 113",https://www.yodawy.com/wp-content/uploads/2020/12/74764704597-350x350.jpg,Skin Care,Makeup,12
"Ardell Mega Volume Lashes, 254",https://www.yodawy.com/wp-content/uploads/2020/12/74764664686-350x350.jpg,Skin Care,Makeup,12
"Ardell Natural Eyelash, 109 - Black",https://www.yodawy.com/wp-content/uploads/2020/12/74764609106.jpg,Skin Care,Makeup,12
Ardell Natural Lashes Black /125,https://www.yodawy.com/wp-content/uploads/2020/12/74764625106-350x284.jpg,Skin Care,Makeup,12
Ardell Natural Lashes Black /126,https://www.yodawy.com/wp-content/uploads/2020/12/74764626103-350x350.jpeg,Skin Care,Makeup,12
Ardell Natural Starter Kit Black /116,https://www.yodawy.com/wp-content/uploads/2020/12/74764600844-350x350.jpg,Skin Care,Makeup,12
Ardell Pre-Cut Demi Wispies,https://www.yodawy.com/wp-content/uploads/2020/12/74764674623-350x350.jpg,Skin Care,Makeup,12
Ardell Pre-Cut Demi Wispies,https://www.yodawy.com/wp-content/uploads/2020/12/74764674630-350x350.jpg,Skin Care,Makeup,12
"Ardell Pre-Cut Lashes, 900",https://www.yodawy.com/wp-content/uploads/2020/12/74764674647-350x350.png,Skin Care,Makeup,12
"Ardell Pre-Cut Lashes, 901",https://www.yodawy.com/wp-content/uploads/2020/12/74764674654-350x350.png,Skin Care,Makeup,12
Ardell Press On Lash Demi Wispies,https://www.yodawy.com/wp-content/uploads/2020/12/74764523273-350x350.jpg,Skin Care,Makeup,12
"Ardell Press On Lash Wispies, 105",https://www.yodawy.com/wp-content/uploads/2020/12/74764523266-350x350.jpg,Skin Care,Makeup,12
"Ardell Studio Effects Lashes, 230",https://www.yodawy.com/wp-content/uploads/2020/12/74764664808-350x350.jpg,Skin Care,Makeup,12
"Ardell Studio Effects Lashes, 232",https://www.yodawy.com/wp-content/uploads/2020/12/74764664822-350x350.jpg,Skin Care,Makeup,12
Ardell Wispies Lashes /122,https://www.yodawy.com/wp-content/uploads/2020/12/74764622105-350x350.jpg,Skin Care,Makeup,12
"Ardelle Double Up Lashes, 202 - Black",https://www.yodawy.com/wp-content/uploads/2020/12/74764471154-350x350.jpg,Skin Care,Makeup,12
"Areej Aromatherapy Eyebrows Oil, 6 ML, AR 1102",https://www.yodawy.com/wp-content/uploads/2021/02/6223004030260-350x350.jpg,Skin Care,Makeup,12
"Areej Aromatherapy Eyelash Oil, 6 ML, AR 1101",https://www.yodawy.com/wp-content/uploads/2021/02/6223004030246-350x350.jpg,Skin Care,Makeup,12
"Babe Soothing Micellar Gel, 245Ml",https://www.yodawy.com/wp-content/uploads/2020/12/202006100122-350x350.jpg,Skin Care,Makeup,12
"Bionike Acteen Rebalancing Cleansing Water, 150Ml",https://www.yodawy.com/wp-content/uploads/2020/12/8029041222518.jpg,Skin Care,Makeup,12
"Bourjois Contour Clubbing Water Proof Eye Pencil, Shade: Black 48",https://www.yodawy.com/wp-content/uploads/2020/12/3052503824802-350x350.jpg,Skin Care,Makeup,12
"Bourjois Contour Clubbing Water Proof Eye Pencil, Shade: Blue Neon 46",https://www.yodawy.com/wp-content/uploads/2020/12/3052503824604-350x350.jpg,Skin Care,Makeup,12
"Bourjois Contour Clubbing Water Proof Eye Pencil, Shade: Blue Remix 45",https://www.yodawy.com/wp-content/uploads/2020/12/3052503824505-350x350.jpg,Skin Care,Makeup,12
"Bourjois Contour Clubbing Water Proof Eye Pencil, Shade: Deep Brown 57",https://www.yodawy.com/wp-content/uploads/2020/12/3052503825700-350x350.jpg,Skin Care,Makeup,12
"Bourjois Contour Clubbing Water Proof Eye Pencil, Shade: Denim Blue 61",https://www.yodawy.com/wp-content/uploads/2020/12/3052503830100-350x350.jpg,Skin Care,Makeup,12
"Bourjois Contour Clubbing Water Proof Eye Pencil, Shade: Disco Ball 52",https://www.yodawy.com/wp-content/uploads/2020/12/3052503825205-350x350.jpg,"Skin
Care",Makeup,12
"Bourjois Contour Clubbing Water Proof Eye Pencil, Shade: Golden Dress 51",https://www.yodawy.com/wp-content/uploads/2020/12/3052503825106-350x350.jpg,Skin Care,Makeup,12
"Bourjois Contour Clubbing Water Proof Eye Pencil, Shade: Kaki 62",https://www.yodawy.com/wp-content/uploads/2020/12/3052503830209-128x350.jpg,Skin Care,Makeup,12
"Bourjois Contour Clubbing Water Proof Eye Pencil, Shade: Purple Night 47",https://www.yodawy.com/wp-content/uploads/2020/12/3052503824703-350x350.jpg,Skin Care,Makeup,12
"Bourjois Contour Clubbing Water Proof Eye Pencil, Shade: Sea Blue 63",https://www.yodawy.com/wp-content/uploads/2020/12/3052503830308-350x350.jpg,Skin Care,Makeup,12
"Bourjois Contour Clubbing Water Proof, 54 Ultra Black",https://www.yodawy.com/wp-content/uploads/2020/12/3052503825403-350x350.jpg,Skin Care,Makeup,12
"Bourjois Contour Clubbing Waterproof Eye Pencil, Shade: Grey 42",https://www.yodawy.com/wp-content/uploads/2020/12/3052503824208-350x350.jpg,Skin Care,Makeup,12
"Bourjois Eye Catching Mascara, Shade: Black 01",https://www.yodawy.com/wp-content/uploads/2020/12/3614224101763-350x350.jpg,Skin Care,Makeup,12
"Bourjois Eyebrow Pencil, Shade: Brown 03",https://www.yodawy.com/wp-content/uploads/2020/12/3052503810331-350x350.jpg,Skin Care,Makeup,12
"Bourjois Eyebrow Pencil, Shade: Dark Blond 04",https://www.yodawy.com/wp-content/uploads/2020/12/3052503810430-350x350.jpg,Skin Care,Makeup,12
Buy Garnier Micellar Water 400ml and Get Free 100ml,https://www.yodawy.com/wp-content/uploads/woocommerce-placeholder.png,Skin Care,Makeup,12
"Byphasse Face & Eyes Soft Cleansing Milk Makeup Remover, 500Ml",https://www.yodawy.com/wp-content/uploads/2020/12/8436037091032-304x350.jpg,Skin Care,Makeup,12
"Byphasse Makeup Remover Wipes For All Skin Types, 40 Pieces",https://www.yodawy.com/wp-content/uploads/2020/12/8436097091928.jpg,Skin Care,Makeup,12
"Byphasse Micellar Water Makeup Remover, 100Ml",https://www.yodawy.com/wp-content/uploads/2020/12/8436097093656.jpg,Skin Care,Makeup,12
"Byphasse Soft Eye Makeup Remover, 200Ml",https://www.yodawy.com/wp-content/uploads/2020/12/8436097093441-350x350.jpg,Skin Care,Makeup,12
"Clean And Clear Cover & Correct Bb Cream, Shade: Light, 50Ml",https://www.yodawy.com/wp-content/uploads/2020/12/3574661379623.jpg,Skin Care,Makeup,12
"Easy Care Chamomil Makeup Remover Wipes, 20 Wipes",https://www.yodawy.com/wp-content/uploads/2020/12/6223004112362.jpg,Skin Care,Makeup,12
"Ecrinal Strenthing And Fortifying Mascara Black,7M",https://www.yodawy.com/wp-content/uploads/2021/02/3323037732759.jpg,Skin Care,Makeup,12
"Eva Collagen Makeup Remover For Eyes & Lips, 150Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6223004372490-350x350.jpg,Skin Care,Makeup,12
"Eylure Cheryl First Date Lashes, 1 Pair",https://www.yodawy.com/wp-content/uploads/2021/02/5011522109503.jpg,Skin Care,Makeup,12
Eylure Cheryl Flower Girl Lashes /114,https://www.yodawy.com/wp-content/uploads/2021/02/5011522054070-335x350.jpg,Skin Care,Makeup,12
Eylure Cheryl Oh My Goodnes Lashes,https://www.yodawy.com/wp-content/uploads/2021/02/5011522125787-350x350.jpg,Skin Care,Makeup,12
Eylure Cheryl Sexy Senorita Lashes,https://www.yodawy.com/wp-content/uploads/2021/02/5011522109527.jpg,Skin Care,Makeup,12
Eylure Exaggerate Lashes /143,https://www.yodawy.com/wp-content/uploads/2021/02/5011522099521.jpg,Skin Care,Makeup,12
Eylure Lengthening Lashes /105,https://www.yodawy.com/wp-content/uploads/2021/02/5011522115733.jpg,Skin Care,Makeup,12
Eylure Lengthening Lashes /155,https://www.yodawy.com/wp-content/uploads/2021/02/5011522068589.jpg,Skin Care,Makeup,12
Eylure Texture Lashes /117,https://www.yodawy.com/wp-content/uploads/2021/02/5011522099408.jpg,Skin Care,Makeup,12
Eylure Texture Lashes /150,https://www.yodawy.com/wp-content/uploads/2021/02/5011522115757.jpg,Skin Care,Makeup,12
"Filorga Mousse Demaquillant Foam Cleanser, 150Ml",https://www.yodawy.com/wp-content/uploads/2021/02/3401399693984.png,Skin Care,Makeup,12
"Foltene Eyelashes & Eyebrowa Treatment, 8Ml",https://www.yodawy.com/wp-content/uploads/2020/12/8013134230214.jpg,Skin Care,Makeup,12
Garnier BB Cream Miracle Skin Perfector Extra Light - 50ml,https://www.yodawy.com/wp-content/uploads/2020/12/3600541526662.jpg,Skin Care,Makeup,12
Garnier BB Cream Oil Free Light - 50ml,https://www.yodawy.com/wp-content/uploads/2020/12/3600541319684-350x350.jpg,Skin Care,Makeup,12
Garnier Cleansing Wipes For Daily Make-Up Removing - 25 Wipes,https://www.yodawy.com/wp-content/uploads/2020/12/3600541731578-350x350.jpg,Skin Care,Makeup,12
Garnier Micellar Bundle,https://www.yodawy.com/wp-content/uploads/2020/12/2020722330-350x350.jpg,Skin Care,Makeup,12
Garnier Micellar Water- 100ml,https://www.yodawy.com/wp-content/uploads/2020/12/3600542081337-350x350.jpg,Skin Care,Makeup,12
Garnier Micellar Water- 400ml,https://www.yodawy.com/wp-content/uploads/2020/12/3600541729711-350x350.jpg,Skin Care,Makeup,12
Garnier Skin Naturals Classic BB Cream Daily Moisturizers SPF 15 - Light - 50 Ml,https://www.yodawy.com/wp-content/uploads/2020/12/3600541295421.jpg,Skin Care,Makeup,12
Garnier SkinActive Miracle Skin Perfector Oil-Free BB Cream - Medium - 40ml,https://www.yodawy.com/wp-content/uploads/2020/12/3600541319691-350x350.jpg,Skin Care,Makeup,12
Garnier Summer Essential Bag,https://www.yodawy.com/wp-content/uploads/2020/12/20207226001-350x350.jpg,Skin Care,Makeup,12
Get 50% on Garnier Micellar Wipes,https://www.yodawy.com/wp-content/uploads/2020/12/3600541731578-350x350.jpg,Skin Care,Makeup,12
"Ipek Silky Touch Round Cotton Pads, 80 Pieces",https://www.yodawy.com/wp-content/uploads/2020/12/283829-224x350.jpg,Skin Care,Makeup,12
"Ipek Super Quality Cotton Pads Makeup Remover, 70 Pieces",https://www.yodawy.com/wp-content/uploads/2020/12/8691275000196-350x350.jpg,Skin Care,Makeup,12
"Ivatherm  Ivapur Micellar Water For Skin Cleansing And Makeup Removing, 250 Ml",https://www.yodawy.com/wp-content/uploads/2020/12/5943076000633-1-350x350.jpg,Skin Care,Makeup,12
"Johnson Cleansing Facial Normal Skin Wipes, 25 Pieces",https://www.yodawy.com/wp-content/uploads/2020/12/279496-350x350.jpg,Skin Care,Makeup,12
"Johnson Makeup Remover Wash, 150Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6223000655078-264x350.jpg,Skin Care,Makeup,12
L'Oreal Paris Absolute Make Up Remover - 125ml,https://www.yodawy.com/wp-content/uploads/2020/12/3600522446927-350x350.jpg,Skin Care,Makeup,12
L'Oreal Paris Brow Artist Designer Pencil - 303 Deep Brown,https://www.yodawy.com/wp-content/uploads/2020/12/3600522203100-350x350.jpg,Skin Care,Makeup,12
L'Oreal Paris Brow Artist Genius Eyebrow Colour Kit - Light To Medium,https://www.yodawy.com/wp-content/uploads/2020/12/3600522832621-350x350.jpg,Skin Care,Makeup,12
L'Oreal Paris Brow Artist Genius Eyebrow Colour Kit - Medium To Dark,https://www.yodawy.com/wp-content/uploads/2020/12/3600522832607-350x350.jpg,Skin Care,Makeup,12
L'Oreal Paris Color Riche Lip Liner Couture - 374 Intense Plum,https://www.yodawy.com/wp-content/uploads/2020/12/3600522860785-350x350.jpg,Skin Care,Makeup,12
L'Oreal Paris Color Riche Lip Liner Couture - 377 Perfect Red,https://www.yodawy.com/wp-content/uploads/2020/12/3600522860792-350x350.jpg,Skin Care,Makeup,12
L'Oreal Paris Color Riche Matte Addiction Lipstick - 349 Cherry Front Row,https://www.yodawy.com/wp-content/uploads/2020/12/3600523399888-350x350.jpg,Skin Care,Makeup,12
L'Oreal Paris Color Riche Matte Addiction Lipstick - 430 Mon Jules,https://www.yodawy.com/wp-content/uploads/2020/12/3600523399956-350x350.jpg,Skin Care,Makeup,12
L'Oreal Paris Color Riche Matte Addiction Lipstick - 463 Plum Tuxedo,https://www.yodawy.com/wp-content/uploads/2020/12/3600523399895-350x350.jpg,Skin Care,Makeup,12
L'Oreal Paris Color Riche Matte Addiction Lipstick - 634 Greige Perfecto,https://www.yodawy.com/wp-content/uploads/2020/12/3600523399802-350x350.jpg,Skin Care,Makeup,12
L'Oreal Paris Color Riche Matte Addiction Lipstick - 636 Mahogany Studs,https://www.yodawy.com/wp-content/uploads/2020/12/3600523399819-350x350.jpg,Skin Care,Makeup,12
L'Oreal Paris Color Riche Matte Addiction Lipstick - 640 Erotique,https://www.yodawy.com/wp-content/uploads/2020/12/3600523399932-350x350.jpg,Skin Care,Makeup,12
L'Oreal Paris Color Show Big Apple Red Creamy Matte Lipstick - 208 Pink My Red,https://www.yodawy.com/wp-content/uploads/2020/12/6902395438960-350x350.jpg,Skin Care,Makeup,12
L'Oreal Paris Eye Brow Drama Chubby Pencil - 2 Medium Brown,https://www.yodawy.com/wp-content/uploads/2020/12/3600531312657-350x350.jpg,Skin Care,Makeup,12
L'Oreal Paris False Lash Superstar X Fiber Mascara - Black,https://www.yodawy.com/wp-content/uploads/2020/12/3600523294985-350x350.jpg,Skin Care,Makeup,12
L'Oreal Paris Glow Mon Amour Highlighting Drops - Loving Peach,https://www.yodawy.com/wp-content/uploads/2020/12/3600523560905-350x350.jpg,Skin Care,Makeup,12
L'Oreal Paris Glow Mon Amour Highlighting Drops - Sprakling Love,https://www.yodawy.com/wp-content/uploads/2020/12/3600523560899-350x350.jpg,Skin Care,Makeup,12
L'Oreal Paris Infaillible Total Cover 24H Concealer Palette,https://www.yodawy.com/wp-content/uploads/2020/12/3600523339020-350x350.jpg,Skin Care,Makeup,12
L'Oreal Paris Infallible 24H Eyeliner - 313 Irresistible Kaki,https://www.yodawy.com/wp-content/uploads/2020/12/3600523163427-350x350.jpg,Skin Care,Makeup,12
L'Oreal Paris Infallible 24H Eyeliner - 316 Indefinite Blue,https://www.yodawy.com/wp-content/uploads/2020/12/3600523163458-350x350.jpg,Skin Care,Makeup,12
L'Oreal Paris Infallible 24H Matte Foundation - 10 Porcelain,https://www.yodawy.com/wp-content/uploads/2020/12/3600522875208-350x350.jpg,Skin Care,Makeup,12
